employee_id,name,age,gender,city,department,salary,join_date,years_experience
1430,Hamza,45.0,Male,Lahore,Finance,170723.0,2025-11-22,9.72381679389313
1086,Sadia,32.0,Unknown,Sialkot,Sales,142682.0,2021-07-27,14.1
1003,Ayesha,25.0,Female,Faisalabad,Marketing,193263.0,2018-06-27,10.7
1385,Ali,41.0,Male,Faisalabad,Support,127510.62442040186,Unknown,16.9
1362,Kashif,37.0,Female,Wah Cantt,Engineering,64637.0,2025-10-22,19.6
1711,Junaid,49.0,Female,Rawalpindi,Marketing,65528.0,2019-09-17,19.3
1542,Asad,49.0,Male,Sialkot,HR,158350.0,2020-07-05,9.72381679389313
1073,Bilal,34.0,Unknown,Rawalpindi,Finance,146447.0,2024-02-09,13.0
1176,Kashif,35.0,Unknown,Faisalabad,Operations,48248.0,Unknown,17.6
1293,Bilal,39.21563342318059,Female,Faisalabad,Marketing,97068.0,2020-12-05,18.5
1401,Sana,48.0,Female,Quetta,Support,127510.62442040186,2022-02-01,19.2
1529,Anum,50.0,Female,Karachi,HR,161221.0,2025-01-13,9.72381679389313
1669,Rabia,51.0,Female,Islamabad,Support,192705.0,2018-09-18,17.9
1146,Saad,28.0,Male,Quetta,Engineering,55768.0,2020-11-14,9.72381679389313
1422,Adeel,20.0,Male,Quetta,Support,142176.0,2019-03-13,9.72381679389313
1360,Sadia,22.0,Female,Multan,Support,146672.0,2019-01-25,0.2
1466,Zain,43.0,Male,Rawalpindi,Marketing,200913.0,2021-08-22,3.3
1337,Sara,39.21563342318059,Male,Quetta,Engineering,212653.0,2021-01-07,10.3
1272,Ayesha,40.0,Female,Peshawar,Operations,69903.0,2018-10-08,9.72381679389313
1434,Junaid,41.0,Male,Faisalabad,HR,161345.0,2020-11-22,7.7
1154,Sana,36.0,Male,Multan,HR,47531.0,2021-01-24,16.0
1129,Hina,51.0,Unknown,Rawalpindi,Sales,127510.62442040186,Unknown,6.5
1520,Waleed,42.0,Male,Rawalpindi,HR,121798.0,2018-07-20,8.3
1478,Iqra,44.0,Male,Peshawar,HR,184429.0,2024-04-06,8.3
1096,Junaid,39.21563342318059,Female,Quetta,HR,197762.0,2025-08-08,12.6
1265,Talha,52.0,Female,Quetta,Operations,127510.62442040186,2018-01-11,14.6
1041,Amna,39.21563342318059,Unknown,Quetta,Marketing,178638.0,2021-05-29,9.72381679389313
1300,Zain,48.0,Male,Karachi,Sales,46192.0,2018-07-27,18.5
1639,Sara,24.0,Male,Karachi,Sales,192756.0,2024-08-03,3.7
1483,Zain,40.0,Male,Islamabad,Support,59716.0,2023-03-01,3.1
1537,Waleed,33.0,Male,Rawalpindi,Sales,127510.62442040186,2021-07-31,13.4
1364,Sana,51.0,Female,Multan,Support,51603.0,2025-05-06,9.72381679389313
1525,Hira,56.0,Male,Islamabad,Unknown,164107.0,2024-11-01,14.2
1047,Asad,37.0,Female,Islamabad,Marketing,106984.0,2018-11-14,4.7
1059,Asad,51.0,Female,Multan,Marketing,75105.0,2019-12-23,19.3
1435,Amna,34.0,Female,Faisalabad,Sales,218715.0,2020-10-13,1.9
1082,Asad,27.0,Female,Karachi,Support,165646.0,2023-09-16,8.3
1762,Mariam,51.0,Female,Faisalabad,Unknown,127510.62442040186,2020-05-06,3.9
1296,Sadia,27.0,Female,Peshawar,HR,127510.62442040186,2018-06-15,16.7
1587,Ayesha,37.0,Female,Lahore,Support,180072.0,2022-12-02,18.5
1392,Iqra,47.0,Male,Wah Cantt,Marketing,121957.0,2018-12-25,1.1
1409,Anum,43.0,Female,Quetta,Support,45460.0,2019-02-27,12.7
1426,Hira,23.0,Male,Lahore,Engineering,58878.0,Unknown,8.7
1348,Omar,23.0,Male,Faisalabad,Support,127510.62442040186,2019-10-11,15.7
1233,Rabia,44.0,Female,Wah Cantt,Finance,36361.0,2022-12-27,15.2
1309,Zain,28.0,Female,Lahore,Engineering,40744.0,2024-07-30,9.72381679389313
1788,Talha,52.0,Female,Multan,HR,81923.0,2025-12-28,10.5
1075,Saad,45.0,Male,Sialkot,Unknown,149755.0,2024-09-15,17.8
1616,Asad,29.0,Female,Rawalpindi,Support,127510.62442040186,2019-06-03,5.2
1576,Saad,36.0,Female,Sialkot,Marketing,184774.0,2023-01-01,17.9
1357,Sana,39.21563342318059,Male,Wah Cantt,Finance,128827.0,2021-04-24,0.8
1629,Hira,39.21563342318059,Female,Karachi,Operations,102609.0,2025-10-14,9.72381679389313
1346,Fahad,24.0,Male,Rawalpindi,Sales,213440.0,2023-12-11,8.3
1361,Amna,30.0,Female,Multan,Operations,59366.0,2021-11-04,2.3
1600,Sana,39.21563342318059,Female,Sialkot,Engineering,38802.0,2020-10-07,9.72381679389313
1185,Saad,33.0,Male,Quetta,Finance,51326.0,2023-10-26,11.2
1017,Mariam,57.0,Male,Sialkot,Engineering,95015.0,2018-05-09,1.4
1635,Saad,27.0,Male,Sialkot,Engineering,69401.0,2023-05-19,6.2
1719,Zara,36.0,Female,Karachi,Finance,51689.0,2022-10-30,12.4
1126,Hina,49.0,Male,Faisalabad,Operations,98783.0,2024-08-09,10.5
1684,Sadia,37.0,Female,Quetta,Marketing,148064.0,2024-09-23,19.9
1499,Sara,35.0,Female,Karachi,Operations,138127.0,2018-03-17,13.7
1415,Hamza,31.0,Male,Multan,Marketing,208472.0,2018-12-18,9.0
1709,Zara,45.0,Male,Multan,HR,38637.0,2019-04-04,13.9
1029,Ali,55.0,Female,Peshawar,Support,65258.0,2024-03-16,9.72381679389313
1356,Amna,53.0,Male,Wah Cantt,Operations,127510.62442040186,2019-04-28,2.3
1188,Iqra,37.0,Female,Wah Cantt,Operations,138424.0,2019-08-23,0.8
1352,Adeel,41.0,Male,Wah Cantt,Operations,129175.0,2019-11-07,0.4
1491,Mariam,35.0,Male,Faisalabad,Operations,127510.62442040186,2019-01-02,13.4
1423,Hamza,36.0,Female,Karachi,Finance,195400.0,2025-08-19,15.1
1363,Ayesha,39.21563342318059,Female,Karachi,Engineering,127510.62442040186,2022-04-05,12.2
1260,Fatima,22.0,Male,Rawalpindi,Finance,150099.0,2020-08-28,9.72381679389313
1178,Fahad,55.0,Female,Islamabad,Sales,54275.0,2023-08-28,15.3
1759,Iqra,51.0,Female,Islamabad,Marketing,176203.0,2025-07-13,13.4
1548,Asad,48.0,Female,Lahore,Sales,191830.0,Unknown,15.4
1394,Talha,27.0,Male,Karachi,Sales,188513.0,2025-11-10,9.72381679389313
1130,Usman,48.0,Female,Multan,HR,127510.62442040186,2018-08-19,10.1
1756,Fahad,24.0,Male,Islamabad,Sales,127510.62442040186,2021-02-18,9.72381679389313
1750,Hamza,44.0,Female,Faisalabad,Marketing,127510.62442040186,2020-08-26,9.72381679389313
1099,Mahnoor,27.0,Male,Quetta,Engineering,212294.0,2024-04-01,1.8
1083,Sana,35.0,Female,Quetta,Engineering,127510.62442040186,2023-09-13,17.3
1289,Mahnoor,39.21563342318059,Female,Sialkot,Support,190108.0,2020-03-11,15.2
1703,Bilal,38.0,Female,Islamabad,Support,113746.0,2019-06-08,9.72381679389313
1063,Iqra,35.0,Female,Peshawar,Marketing,59393.0,2020-06-26,13.8
1019,Zara,47.0,Male,Multan,Support,50889.0,2021-10-21,5.0
1586,Noor,41.0,Male,Faisalabad,HR,119302.0,Unknown,3.5
1444,Noor,44.0,Male,Sialkot,Finance,37553.0,2022-09-23,9.72381679389313
1666,Sadia,47.0,Male,Quetta,Support,143118.0,2021-03-21,9.72381679389313
1328,Fahad,53.0,Female,Wah Cantt,Support,127510.62442040186,Unknown,15.2
1658,Sara,49.0,Unknown,Faisalabad,Finance,104892.0,2025-10-21,11.8
1250,Waleed,31.0,Female,Islamabad,HR,195984.0,Unknown,8.6
1744,Sadia,30.0,Unknown,Islamabad,Finance,182074.0,2025-03-22,9.72381679389313
1631,Hamza,43.0,Female,Multan,Marketing,127510.62442040186,2025-03-02,10.3
1380,Hamza,30.0,Male,Quetta,Engineering,216035.0,2020-04-15,0.6
1202,Kashif,27.0,Unknown,Karachi,Finance,168791.0,2018-08-16,2.6
1613,Ali,34.0,Male,Karachi,Sales,206903.0,Unknown,9.72381679389313
1776,Usman,22.0,Male,Sialkot,Operations,169512.0,Unknown,17.7
1251,Saad,33.0,Male,Unknown,Sales,186348.0,2024-01-09,7.3
1506,Hira,39.21563342318059,Female,Sialkot,HR,129178.0,2025-09-19,9.72381679389313
1373,Zain,27.0,Male,Quetta,HR,123587.0,2022-08-25,9.72381679389313
1688,Anum,39.21563342318059,Female,Islamabad,Finance,127510.62442040186,2022-04-10,19.6
1522,Omar,43.0,Male,Rawalpindi,Sales,111764.0,2019-07-06,13.9
1002,Fahad,37.0,Female,Sialkot,Support,124194.0,2019-09-29,19.1
1580,Bilal,49.0,Male,Karachi,Support,135706.0,2021-05-09,17.9
1721,Hira,26.0,Male,Quetta,Engineering,127510.62442040186,2024-11-02,16.5
1100,Ali,36.0,Female,Quetta,Support,211377.0,2024-07-22,16.4
1240,Fahad,35.0,Male,Faisalabad,Sales,130686.0,2024-04-28,9.72381679389313
1656,Zara,57.0,Male,Quetta,Support,147236.0,2022-01-03,7.0
1572,Hira,27.0,Male,Peshawar,Marketing,127510.62442040186,2020-01-27,13.9
1170,Sara,21.0,Female,Karachi,Support,205689.0,2024-06-01,12.4
1036,Talha,41.0,Male,Faisalabad,Marketing,127510.62442040186,2022-06-26,6.6
1596,Mariam,46.0,Male,Quetta,Marketing,127510.62442040186,2023-06-08,17.8
1497,Bilal,44.0,Female,Wah Cantt,Marketing,111675.0,2020-08-04,10.2
1287,Hamza,39.21563342318059,Female,Faisalabad,Operations,82014.0,2023-10-14,19.1
1192,Omar,38.0,Male,Wah Cantt,Sales,175286.0,2019-12-19,17.6
1145,Zara,34.0,Male,Karachi,Engineering,73285.0,2018-06-06,18.3
1232,Noor,39.21563342318059,Male,Islamabad,Marketing,99605.0,2018-12-03,3.1
1156,Rabia,47.0,Female,Peshawar,Marketing,177992.0,2021-08-08,1.6
1608,Waleed,39.21563342318059,Male,Quetta,Operations,127461.0,2023-08-25,5.5
1614,Asad,55.0,Male,Quetta,Marketing,115345.0,2020-11-30,9.7
1131,Kashif,48.0,Female,Peshawar,Sales,55114.0,Unknown,10.1
1089,Sadia,54.0,Male,Islamabad,Operations,176824.0,2024-12-04,4.7
1372,Iqra,53.0,Female,Faisalabad,Engineering,164085.0,2022-08-04,5.1
1283,Rabia,37.0,Male,Karachi,Support,127510.62442040186,2018-09-19,9.72381679389313
1712,Ali,39.21563342318059,Female,Faisalabad,Marketing,184272.0,2018-07-28,0.2
1275,Mariam,39.21563342318059,Female,Quetta,HR,207597.0,2020-04-21,12.1
1746,Hina,21.0,Male,Lahore,Engineering,127510.62442040186,2024-10-21,8.0
1153,Sara,38.0,Female,Faisalabad,Support,117731.0,2023-10-13,9.72381679389313
1388,Zain,53.0,Female,Wah Cantt,Sales,65073.0,2022-12-31,9.72381679389313
1042,Hira,40.0,Male,Multan,Operations,169001.0,2019-11-27,9.72381679389313
1437,Sana,32.0,Female,Wah Cantt,Support,95085.0,Unknown,7.1
1507,Sana,43.0,Male,Karachi,Finance,71048.0,2020-03-02,0.6
1195,Hina,49.0,Female,Lahore,Sales,127510.62442040186,2025-07-25,3.5
1526,Ali,27.0,Male,Islamabad,Sales,127510.62442040186,2022-08-26,0.9
1689,Usman,55.0,Unknown,Karachi,Support,127510.62442040186,2023-07-12,17.6
1782,Ayesha,29.0,Male,Rawalpindi,Finance,46509.0,2020-03-26,5.7
1697,Kashif,39.21563342318059,Male,Karachi,Support,127510.62442040186,2023-01-30,9.72381679389313
1708,Ayesha,20.0,Female,Quetta,Marketing,127510.62442040186,2023-06-17,9.72381679389313
1751,Talha,27.0,Female,Islamabad,HR,179997.0,2018-09-26,0.6
1389,Anum,35.0,Male,Quetta,Engineering,136155.0,2024-01-22,9.72381679389313
1651,Hira,26.0,Male,Wah Cantt,HR,87935.0,2025-06-04,9.8
1376,Adeel,44.0,Female,Faisalabad,Sales,124878.0,2023-01-29,9.72381679389313
1312,Usman,31.0,Unknown,Islamabad,Finance,127510.62442040186,Unknown,9.72381679389313
1216,Zain,32.0,Female,Lahore,Support,138974.0,2024-03-11,15.5
1595,Rabia,39.21563342318059,Unknown,Lahore,Finance,87101.0,2020-07-31,6.5
1241,Hina,55.0,Male,Unknown,Support,149938.0,2025-10-08,16.4
1085,Sadia,29.0,Female,Lahore,Marketing,127510.62442040186,2024-02-04,9.1
1193,Anum,22.0,Female,Wah Cantt,Marketing,44821.0,Unknown,12.1
1184,Junaid,44.0,Female,Rawalpindi,Engineering,85012.0,2022-12-12,8.4
1508,Anum,37.0,Female,Faisalabad,Finance,88624.0,2019-12-27,17.3
1246,Saad,52.0,Female,Wah Cantt,Support,62406.0,2022-08-31,2.3
1663,Noor,54.0,Male,Wah Cantt,Marketing,127510.62442040186,2023-10-12,9.72381679389313
1441,Omar,20.0,Male,Quetta,Support,120311.0,2024-11-14,3.7
1686,Zara,57.0,Male,Lahore,Finance,69918.0,2025-10-09,13.7
1103,Usman,44.0,Female,Faisalabad,Finance,188967.0,2022-08-27,9.72381679389313
1540,Ali,50.0,Female,Sialkot,Operations,57575.0,2022-05-25,9.72381679389313
1229,Anum,24.0,Female,Karachi,Marketing,183555.0,2025-08-05,6.6
1016,Amna,43.0,Male,Peshawar,Sales,99986.0,2018-09-20,9.72381679389313
1768,Mahnoor,21.0,Female,Sialkot,HR,86610.0,2021-09-10,1.3
1584,Waleed,21.0,Female,Lahore,Marketing,38765.0,2025-02-04,18.1
1679,Waleed,39.0,Unknown,Islamabad,Engineering,76372.0,2023-10-17,16.9
1310,Sadia,43.0,Female,Unknown,Sales,188620.0,2021-10-10,6.5
1090,Mariam,25.0,Female,Lahore,Support,151307.0,2025-10-13,18.1
1597,Zain,49.0,Male,Peshawar,HR,154993.0,2025-02-01,19.5
1125,Sadia,39.21563342318059,Female,Wah Cantt,Marketing,202809.0,2021-03-31,8.1
1101,Ayesha,34.0,Male,Sialkot,Operations,194929.0,2025-04-06,12.7
1369,Rabia,21.0,Male,Karachi,Finance,127510.62442040186,2018-01-01,9.72381679389313
1783,Rizwan,36.0,Male,Islamabad,HR,81803.0,2018-03-30,16.9
1159,Mariam,43.0,Male,Karachi,Finance,193621.0,2025-08-13,19.0
1239,Usman,39.0,Male,Lahore,Support,81566.0,2021-07-31,14.7
1371,Iqra,58.0,Female,Peshawar,Engineering,60542.0,2018-01-09,7.1
1607,Zara,43.0,Female,Unknown,Sales,181999.0,2019-07-21,4.8
1539,Saad,39.21563342318059,Female,Lahore,Marketing,127510.62442040186,2021-10-19,8.9
1259,Fahad,27.0,Female,Multan,Support,127510.62442040186,2020-06-14,2.0
1120,Hina,43.0,Male,Karachi,HR,48791.0,Unknown,1.0
1565,Asad,51.0,Male,Islamabad,Engineering,202136.0,Unknown,14.7
1603,Zara,38.0,Male,Karachi,Support,210383.0,2019-10-25,9.72381679389313
1633,Zara,29.0,Male,Multan,Sales,132783.0,2022-08-15,18.4
1128,Rizwan,42.0,Male,Islamabad,Operations,73389.0,2020-03-19,12.0
1664,Hina,21.0,Female,Wah Cantt,Unknown,90824.0,2021-01-02,16.2
1144,Asad,48.0,Male,Wah Cantt,Operations,127510.62442040186,2022-03-12,7.7
1724,Mariam,50.0,Female,Rawalpindi,Engineering,57343.0,2022-03-06,7.2
1197,Ali,36.0,Female,Peshawar,Operations,121409.0,Unknown,0.2
1503,Fahad,54.0,Male,Sialkot,HR,147738.0,Unknown,18.3
1066,Hamza,57.0,Female,Karachi,HR,112659.0,2022-01-18,9.72381679389313
1006,Saad,39.21563342318059,Female,Quetta,HR,77834.0,2022-04-04,9.72381679389313
1650,Ali,26.0,Male,Wah Cantt,HR,81948.0,2024-10-12,9.72381679389313
1734,Adeel,35.0,Male,Multan,HR,129704.0,2019-02-06,14.2
1329,Anum,39.21563342318059,Female,Multan,Marketing,142712.0,2022-04-18,11.4
1695,Rizwan,57.0,Unknown,Islamabad,Marketing,144161.0,2020-10-05,13.5
1227,Sana,47.0,Unknown,Karachi,Support,95231.0,Unknown,9.5
1254,Fatima,27.0,Female,Quetta,Finance,168909.0,Unknown,2.8
1055,Hira,29.0,Male,Islamabad,Engineering,182841.0,2023-03-20,15.3
1787,Sadia,28.0,Unknown,Karachi,Support,56340.0,Unknown,9.72381679389313
1677,Saad,47.0,Female,Sialkot,Support,167732.0,2021-12-12,9.72381679389313
1350,Ali,40.0,Male,Karachi,Engineering,199282.0,2020-07-15,6.2
1339,Sadia,42.0,Male,Peshawar,HR,127510.62442040186,2024-12-29,11.7
1234,Usman,25.0,Female,Peshawar,HR,62077.0,2019-01-03,9.72381679389313
1024,Sara,57.0,Male,Peshawar,Operations,127510.62442040186,2018-11-25,1.4
1295,Hina,48.0,Male,Karachi,Sales,175489.0,2020-04-30,6.2
1424,Iqra,55.0,Female,Peshawar,Support,101526.0,2024-06-24,15.5
1533,Zara,48.0,Male,Peshawar,HR,80878.0,2022-03-13,15.6
1755,Hamza,58.0,Male,Rawalpindi,Operations,127510.62442040186,2021-02-26,9.72381679389313
1574,Junaid,23.0,Male,Karachi,Engineering,102695.0,2019-12-30,1.4
1284,Waleed,24.0,Male,Faisalabad,Finance,49533.0,2024-05-10,7.4
1137,Waleed,41.0,Male,Lahore,Support,168297.0,2018-03-16,6.2
1761,Kashif,20.0,Male,Faisalabad,HR,85203.0,2024-11-17,16.2
1644,Saad,38.0,Female,Islamabad,Operations,164423.0,2022-04-26,9.1
1243,Sana,57.0,Female,Rawalpindi,Finance,177513.0,2022-01-12,11.9
1690,Bilal,40.0,Female,Quetta,Support,65629.0,2018-06-30,10.0
1209,Mariam,22.0,Male,Sialkot,Operations,49796.0,2023-08-26,9.72381679389313
1384,Rabia,52.0,Male,Faisalabad,Support,127510.62442040186,2020-12-18,3.2
1155,Rizwan,45.0,Male,Wah Cantt,Marketing,165076.0,2022-02-13,5.3
1638,Junaid,47.0,Male,Wah Cantt,Finance,127510.62442040186,2024-08-26,9.4
1303,Talha,28.0,Male,Karachi,HR,127510.62442040186,2018-03-21,15.6
1510,Hira,54.0,Female,Multan,Operations,153386.0,2018-06-23,10.4
1636,Usman,39.21563342318059,Male,Wah Cantt,Sales,114871.0,2019-05-01,2.6
1140,Rabia,48.0,Female,Multan,Marketing,127510.62442040186,2021-03-13,4.7
1061,Junaid,39.21563342318059,Male,Wah Cantt,HR,164579.0,2020-01-15,4.2
1081,Ayesha,39.21563342318059,Female,Unknown,Operations,127510.62442040186,2018-02-26,8.2
1249,Anum,35.0,Female,Islamabad,Operations,127510.62442040186,2022-10-13,4.6
1610,Hira,43.0,Male,Quetta,Finance,56016.0,2020-01-03,19.2
1242,Amna,51.0,Female,Islamabad,Finance,207664.0,2022-09-30,9.72381679389313
1316,Waleed,34.0,Male,Sialkot,Finance,112308.0,2021-07-29,19.0
1665,Anum,56.0,Male,Faisalabad,Finance,156238.0,2020-09-11,14.9
1021,Ayesha,23.0,Male,Lahore,Marketing,78597.0,2023-06-13,4.3
1729,Waleed,33.0,Male,Sialkot,Marketing,205067.0,2020-03-19,9.72381679389313
1013,Hira,32.0,Female,Islamabad,Engineering,192009.0,2023-06-25,2.2
1515,Waleed,43.0,Male,Unknown,Engineering,127510.62442040186,2019-10-17,11.0
1048,Omar,54.0,Male,Sialkot,Sales,135410.0,2025-12-03,1.3
1523,Omar,53.0,Male,Multan,Support,195446.0,Unknown,9.72381679389313
1391,Ayesha,30.0,Female,Islamabad,Sales,90255.0,2025-09-08,16.7
1459,Waleed,35.0,Male,Multan,Operations,143240.0,2018-10-08,2.7
1670,Talha,28.0,Female,Wah Cantt,Sales,127510.62442040186,2023-11-22,9.9
1343,Rabia,34.0,Female,Faisalabad,HR,167989.0,2019-11-28,3.6
1681,Zara,31.0,Male,Wah Cantt,Engineering,40435.0,Unknown,12.5
1493,Hira,29.0,Female,Sialkot,Finance,214662.0,2019-10-01,2.2
1325,Talha,22.0,Unknown,Multan,Finance,66531.0,2019-12-10,19.4
1743,Amna,46.0,Female,Islamabad,Sales,176818.0,2025-07-09,14.7
1340,Adeel,43.0,Female,Quetta,Operations,161284.0,2021-10-09,12.8
1397,Ayesha,22.0,Unknown,Multan,Sales,127510.62442040186,2018-12-15,4.2
1332,Usman,39.0,Male,Rawalpindi,Finance,193591.0,2020-02-09,4.2
1731,Junaid,30.0,Male,Sialkot,Support,98265.0,2022-09-28,2.2
1257,Waleed,51.0,Female,Wah Cantt,Engineering,163109.0,Unknown,0.6
1732,Asad,43.0,Male,Faisalabad,Sales,47512.0,2023-01-13,11.4
1795,Zain,58.0,Female,Wah Cantt,Sales,113505.0,2021-11-20,9.72381679389313
1104,Noor,37.0,Female,Peshawar,Engineering,151574.0,2022-01-25,19.6
1511,Rabia,22.0,Male,Multan,Operations,84768.0,2022-12-06,17.7
1308,Sara,25.0,Female,Peshawar,Engineering,127510.62442040186,2023-05-12,9.72381679389313
1223,Ali,20.0,Female,Karachi,Sales,127510.62442040186,2021-01-30,19.5
1720,Iqra,34.0,Male,Wah Cantt,HR,127510.62442040186,2020-12-31,9.72381679389313
1747,Sana,21.0,Female,Wah Cantt,Finance,127510.62442040186,2021-07-23,5.1
1713,Noor,39.21563342318059,Female,Peshawar,Finance,162794.0,2023-06-15,9.72381679389313
1673,Sana,35.0,Male,Multan,Finance,131400.0,Unknown,0.7
1067,Usman,37.0,Female,Islamabad,Marketing,217823.0,2025-02-25,2.1
1625,Fatima,50.0,Male,Quetta,Operations,58186.0,2022-08-05,9.72381679389313
1772,Sara,39.21563342318059,Female,Quetta,Operations,212619.0,2024-04-09,5.9
1217,Kashif,54.0,Female,Wah Cantt,Finance,169431.0,2023-03-24,16.1
1790,Kashif,35.0,Male,Sialkot,Support,127510.62442040186,2019-10-06,5.1
1012,Hina,49.0,Male,Rawalpindi,Sales,168085.0,2025-01-05,9.72381679389313
1323,Asad,39.21563342318059,Female,Sialkot,Support,57467.0,2024-01-27,9.72381679389313
1411,Adeel,36.0,Female,Multan,Marketing,127510.0,2023-06-18,17.7
1015,Amna,50.0,Female,Wah Cantt,Support,127510.62442040186,2025-09-26,14.3
1177,Fatima,54.0,Female,Faisalabad,HR,104329.0,2022-07-10,0.9
1331,Anum,37.0,Male,Wah Cantt,HR,116513.0,2023-07-07,19.4
1365,Junaid,39.21563342318059,Female,Faisalabad,Sales,127510.62442040186,Unknown,1.9
1108,Usman,20.0,Female,Faisalabad,Operations,39136.0,2020-12-22,2.5
1218,Junaid,40.0,Female,Islamabad,HR,127510.62442040186,2020-06-25,9.72381679389313
1237,Noor,39.0,Male,Multan,Finance,99642.0,Unknown,3.9
1123,Fatima,33.0,Male,Peshawar,Operations,66453.0,2023-07-31,3.5
1438,Ayesha,25.0,Male,Sialkot,Support,161429.0,2024-12-17,9.72381679389313
1404,Rizwan,54.0,Male,Islamabad,Marketing,54765.0,2023-09-09,9.72381679389313
1554,Asad,43.0,Male,Multan,Marketing,70200.0,2018-10-21,2.9
1704,Noor,39.21563342318059,Female,Islamabad,Marketing,127510.62442040186,2019-03-17,8.5
1194,Fatima,49.0,Male,Wah Cantt,HR,167176.0,2021-01-22,16.2
1575,Hira,45.0,Female,Wah Cantt,Finance,176723.0,Unknown,12.9
1330,Sara,31.0,Male,Quetta,Marketing,45166.0,2021-09-19,1.0
1685,Rabia,32.0,Female,Karachi,Finance,42542.0,2020-12-08,12.4
1110,Sara,53.0,Male,Karachi,HR,50945.0,2022-07-04,13.7
1524,Bilal,39.21563342318059,Female,Rawalpindi,Support,127510.62442040186,Unknown,7.1
1742,Mahnoor,44.0,Male,Peshawar,Marketing,152946.0,2019-09-03,9.72381679389313
1702,Bilal,22.0,Male,Sialkot,Engineering,204767.0,2023-07-22,9.72381679389313
1623,Zara,44.0,Male,Multan,Marketing,127105.0,2022-12-31,1.8
1171,Sana,54.0,Female,Lahore,HR,214566.0,2021-05-03,1.5
1098,Mahnoor,54.0,Male,Rawalpindi,Operations,78134.0,2023-05-28,14.9
1225,Hamza,45.0,Female,Lahore,Marketing,183111.0,2025-10-26,6.0
1064,Amna,57.0,Female,Islamabad,Marketing,127510.62442040186,2021-09-16,14.1
1196,Asad,47.0,Male,Lahore,Marketing,210441.0,2020-01-27,9.5
1345,Noor,41.0,Male,Rawalpindi,Marketing,156572.0,2023-04-12,9.72381679389313
1014,Rizwan,39.0,Female,Islamabad,HR,57453.0,2018-10-11,15.3
1028,Rizwan,24.0,Female,Multan,Operations,127510.62442040186,2025-11-21,9.72381679389313
1431,Fatima,39.21563342318059,Female,Rawalpindi,Engineering,127510.62442040186,2020-03-07,9.72381679389313
1753,Kashif,25.0,Male,Quetta,Support,176673.0,2020-10-01,9.72381679389313
1204,Bilal,22.0,Female,Sialkot,Sales,176862.0,2018-10-10,0.6
1244,Ayesha,35.0,Female,Karachi,Support,182644.0,2021-09-20,2.1
1383,Junaid,57.0,Male,Rawalpindi,Marketing,152654.0,2025-08-28,3.7
1741,Ali,27.0,Female,Quetta,Support,144464.0,2024-06-05,11.3
1770,Asad,23.0,Male,Islamabad,Marketing,127510.62442040186,2022-12-02,9.72381679389313
1386,Sana,56.0,Female,Sialkot,Support,172729.0,2020-01-24,9.72381679389313
1049,Omar,54.0,Female,Peshawar,Support,145138.0,2024-07-20,9.72381679389313
1004,Bilal,55.0,Female,Wah Cantt,HR,219699.0,2018-07-07,15.5
1612,Fatima,46.0,Male,Islamabad,Marketing,145134.0,2025-03-25,5.8
1053,Talha,40.0,Male,Lahore,Sales,134385.0,2022-09-23,16.7
1454,Sadia,50.0,Female,Rawalpindi,Engineering,127510.62442040186,Unknown,9.72381679389313
1315,Rabia,46.0,Female,Wah Cantt,Operations,127510.62442040186,2022-03-18,9.72381679389313
1399,Sadia,23.0,Male,Karachi,Marketing,111192.0,2020-10-23,9.72381679389313
1105,Iqra,42.0,Male,Faisalabad,HR,67023.0,2019-01-11,9.72381679389313
1535,Usman,26.0,Male,Multan,Finance,155420.0,2023-11-10,0.1
1452,Junaid,45.0,Male,Wah Cantt,Support,197031.0,2018-12-12,6.2
1698,Usman,33.0,Female,Lahore,Engineering,127510.62442040186,2024-10-02,1.9
1545,Omar,55.0,Female,Quetta,HR,127510.62442040186,2022-08-21,9.72381679389313
1035,Talha,22.0,Female,Faisalabad,Marketing,126660.0,2020-07-21,0.5
1221,Sana,31.0,Female,Peshawar,Finance,54485.0,2018-01-27,2.7
1182,Iqra,39.21563342318059,Female,Islamabad,Marketing,131562.0,2025-07-22,9.72381679389313
1366,Sana,42.0,Male,Lahore,Operations,38052.0,2023-09-02,17.0
1451,Amna,36.0,Male,Lahore,Sales,62003.0,2018-09-19,11.0
1157,Fatima,39.21563342318059,Female,Lahore,Engineering,127155.0,2018-06-23,12.3
1279,Adeel,38.0,Female,Rawalpindi,Marketing,127510.62442040186,Unknown,3.1
1079,Hamza,40.0,Male,Faisalabad,Engineering,127510.62442040186,2023-03-08,9.72381679389313
1745,Iqra,56.0,Unknown,Multan,HR,127510.62442040186,2018-03-18,9.72381679389313
1547,Iqra,35.0,Male,Wah Cantt,Operations,127510.62442040186,2024-09-07,6.5
1127,Sadia,39.0,Female,Karachi,Engineering,127510.62442040186,2025-02-06,10.6
1301,Asad,45.0,Male,Quetta,Support,80300.0,2020-05-29,5.5
1102,Anum,39.0,Female,Peshawar,Support,44754.0,2023-07-11,9.72381679389313
1621,Hira,39.21563342318059,Male,Quetta,Engineering,86305.0,2018-12-09,17.0
1018,Hamza,51.0,Female,Multan,Finance,98700.0,2022-07-26,1.9
1174,Usman,26.0,Female,Sialkot,Finance,100082.0,Unknown,14.4
1165,Usman,25.0,Female,Islamabad,Support,172807.0,Unknown,1.5
1285,Junaid,39.21563342318059,Female,Sialkot,Engineering,46544.0,2020-09-28,9.4
