employee_id,name,age,gender,city,department,salary,join_date,years_experience
1491,Mariam,35,Male,Faisalabad,Operations,,2019-01-02,13.4
1423,Hamza,36,Female,Karachi,Finance,195400,2025-08-19,15.1
1363,Ayesha,,Female,Karachi,Engineering,,2022-04-05,12.2
1260,Fatima,22,Male,Rawalpindi,Finance,150099,2020-08-28,
1178,Fahad,55,Female,Islamabad,Sales,54275,2023-08-28,15.3
1759,Iqra,51,Female,Islamabad,Marketing,176203,2025-07-13,13.4
1548,Asad,48,Female,Lahore,Sales,191830,,15.4
1394,Talha,27,Male,Karachi,Sales,188513,2025-11-10,
1130,Usman,48,Female,Multan,HR,,2018-08-19,10.1
1756,Fahad,24,Male,Islamabad,Sales,,2021-02-18,
1750,Hamza,44,Female,Faisalabad,Marketing,,2020-08-26,
1099,Mahnoor,27,Male,Quetta,Engineering,212294,2024-04-01,1.8
1083,Sana,35,Female,Quetta,Engineering,,2023-09-13,17.3
1289,Mahnoor,,Female,Sialkot,Support,190108,2020-03-11,15.2
1703,Bilal,38,Female,Islamabad,Support,113746,2019-06-08,
1063,Iqra,35,Female,Peshawar,Marketing,59393,2020-06-26,13.8
1019,Zara,47,Male,Multan,Support,50889,2021-10-21,5.0
1586,Noor,41,Male,Faisalabad,HR,119302,,3.5
1444,Noor,44,Male,Sialkot,Finance,37553,2022-09-23,
1666,Sadia,47,Male,Quetta,Support,143118,2021-03-21,
1328,Fahad,53,Female,Wah Cantt,Support,,,15.2
1658,Sara,49,,Faisalabad,Finance,104892,2025-10-21,11.8
1250,Waleed,31,Female,Islamabad,HR,195984,,8.6
1744,Sadia,30,,Islamabad,Finance,182074,2025-03-22,
1631,Hamza,43,Female,Multan,Marketing,,2025-03-02,10.3
1380,Hamza,30,Male,Quetta,Engineering,216035,2020-04-15,0.6
1202,Kashif,27,,Karachi,Finance,168791,2018-08-16,2.6
1613,Ali,34,Male,Karachi,Sales,206903,,
1776,Usman,22,Male,Sialkot,Operations,169512,,17.7
1251,Saad,33,Male,,Sales,186348,2024-01-09,7.3
1163,Amna,42,Female,Sialkot,Marketing,113631,2025-12-25,
1506,Hira,,Female,Sialkot,HR,129178,2025-09-19,
1373,Zain,27,Male,Quetta,HR,123587,2022-08-25,
1688,Anum,,Female,Islamabad,Finance,,2022-04-10,19.6
1522,Omar,43,Male,Rawalpindi,Sales,111764,2019-07-06,13.9
1002,Fahad,37,Female,Sialkot,Support,124194,2019-09-29,19.1
1580,Bilal,49,Male,Karachi,Support,135706,2021-05-09,17.9
1721,Hira,26,Male,Quetta,Engineering,,2024-11-02,16.5
1100,Ali,36,Female,Quetta,Support,211377,2024-07-22,16.4
1240,Fahad,35,Male,Faisalabad,Sales,130686,2024-04-28,
1656,Zara,57,Male,Quetta,Support,147236,2022-01-03,7.0
1572,Hira,27,Male,Peshawar,Marketing,,2020-01-27,13.9
1170,Sara,21,Female,Karachi,Support,205689,2024-06-01,12.4
1036,Talha,41,Male,Faisalabad,Marketing,,2022-06-26,6.6
1596,Mariam,46,Male,Quetta,Marketing,,2023-06-08,17.8
1497,Bilal,44,Female,Wah Cantt,Marketing,111675,2020-08-04,10.2
1287,Hamza,,Female,Faisalabad,Operations,82014,2023-10-14,19.1
1192,Omar,38,Male,Wah Cantt,Sales,175286,2019-12-19,17.6
1145,Zara,34,Male,Karachi,Engineering,73285,2018-06-06,18.3
1232,Noor,,Male,Islamabad,Marketing,99605,2018-12-03,3.1
1156,Rabia,47,Female,Peshawar,Marketing,177992,2021-08-08,1.6
1608,Waleed,,Male,Quetta,Operations,127461,2023-08-25,5.5
1614,Asad,55,Male,Quetta,Marketing,115345,2020-11-30,9.7
1131,Kashif,48,Female,Peshawar,Sales,55114,,10.1
1089,Sadia,54,Male,Islamabad,Operations,176824,2024-12-04,4.7
1372,Iqra,53,Female,Faisalabad,Engineering,164085,2022-08-04,5.1
1283,Rabia,37,Male,Karachi,Support,,2018-09-19,
1712,Ali,,Female,Faisalabad,Marketing,184272,2018-07-28,0.2
1275,Mariam,,Female,Quetta,HR,207597,2020-04-21,12.1
1746,Hina,21,Male,Lahore,Engineering,,2024-10-21,8.0
1153,Sara,38,Female,Faisalabad,Support,117731,2023-10-13,
1388,Zain,53,Female,Wah Cantt,Sales,65073,2022-12-31,
1042,Hira,40,Male,Multan,Operations,169001,2019-11-27,
1437,Sana,32,Female,Wah Cantt,Support,95085,,7.1
1507,Sana,43,Male,Karachi,Finance,71048,2020-03-02,0.6
1195,Hina,49,Female,Lahore,Sales,,2025-07-25,3.5
1526,Ali,27,Male,Islamabad,Sales,,2022-08-26,0.9
1689,Usman,55,,Karachi,Support,,2023-07-12,17.6
1782,Ayesha,29,Male,Rawalpindi,Finance,46509,2020-03-26,5.7
1697,Kashif,,Male,Karachi,Support,,2023-01-30,
1708,Ayesha,20,Female,Quetta,Marketing,,2023-06-17,
1751,Talha,27,Female,Islamabad,HR,179997,2018-09-26,0.6
1389,Anum,35,Male,Quetta,Engineering,136155,2024-01-22,
1651,Hira,26,Male,Wah Cantt,HR,87935,2025-06-04,9.8
1376,Adeel,44,Female,Faisalabad,Sales,124878,2023-01-29,
1312,Usman,31,,Islamabad,Finance,,,
1026,Fahad,53,Male,Multan,Support,97570,2022-06-10,13.4
1216,Zain,32,Female,Lahore,Support,138974,2024-03-11,15.5
1595,Rabia,,,Lahore,Finance,87101,2020-07-31,6.5
1241,Hina,55,Male,,Support,149938,2025-10-08,16.4
1085,Sadia,29,Female,Lahore,Marketing,,2024-02-04,9.1
1193,Anum,22,Female,Wah Cantt,Marketing,44821,,12.1
1115,Noor,26,Male,Lahore,Engineering,,2024-04-19,13.4
1184,Junaid,44,Female,Rawalpindi,Engineering,85012,2022-12-12,8.4
1508,Anum,37,Female,Faisalabad,Finance,88624,2019-12-27,17.3
1246,Saad,52,Female,Wah Cantt,Support,62406,2022-08-31,2.3
1663,Noor,54,Male,Wah Cantt,Marketing,,2023-10-12,
1441,Omar,20,Male,Quetta,Support,120311,2024-11-14,3.7
1686,Zara,57,Male,Lahore,Finance,69918,2025-10-09,13.7
1103,Usman,44,Female,Faisalabad,Finance,188967,2022-08-27,
1540,Ali,50,Female,Sialkot,Operations,57575,2022-05-25,
1229,Anum,24,Female,Karachi,Marketing,183555,2025-08-05,6.6
1016,Amna,43,Male,Peshawar,Sales,99986,2018-09-20,
1768,Mahnoor,21,Female,Sialkot,HR,86610,2021-09-10,1.3
1584,Waleed,21,Female,Lahore,Marketing,38765,2025-02-04,18.1
1679,Waleed,39,,Islamabad,Engineering,76372,2023-10-17,16.9
1310,Sadia,43,Female,,Sales,188620,2021-10-10,6.5
1090,Mariam,25,Female,Lahore,Support,151307,2025-10-13,18.1
1597,Zain,49,Male,Peshawar,HR,154993,2025-02-01,19.5
1125,Sadia,,Female,Wah Cantt,Marketing,202809,2021-03-31,8.1
1101,Ayesha,34,Male,Sialkot,Operations,194929,2025-04-06,12.7
1369,Rabia,21,Male,Karachi,Finance,,2018-01-01,
1783,Rizwan,36,Male,Islamabad,HR,81803,2018-03-30,16.9
1159,Mariam,43,Male,Karachi,Finance,193621,2025-08-13,19.0
1239,Usman,39,Male,Lahore,Support,81566,2021-07-31,14.7
1371,Iqra,58,Female,Peshawar,Engineering,60542,2018-01-09,7.1
1607,Zara,43,Female,,Sales,181999,2019-07-21,4.8
1539,Saad,,Female,Lahore,Marketing,,2021-10-19,8.9
1259,Fahad,27,Female,Multan,Support,,2020-06-14,2.0
1120,Hina,43,Male,Karachi,HR,48791,,1.0
1565,Asad,51,Male,Islamabad,Engineering,202136,,14.7
1603,Zara,38,Male,Karachi,Support,210383,2019-10-25,
1633,Zara,29,Male,Multan,Sales,132783,2022-08-15,18.4
1128,Rizwan,42,Male,Islamabad,Operations,73389,2020-03-19,12.0
1664,Hina,21,Female,Wah Cantt,,90824,2021-01-02,16.2
1144,Asad,48,Male,Wah Cantt,Operations,,2022-03-12,7.7
1724,Mariam,50,Female,Rawalpindi,Engineering,57343,2022-03-06,7.2
1197,Ali,36,Female,Peshawar,Operations,121409,,0.2
1100,Ali,36,Female,Quetta,Support,211377,2024-07-22,16.4
1503,Fahad,54,Male,Sialkot,HR,147738,,18.3
1066,Hamza,57,Female,Karachi,HR,112659,2022-01-18,
1006,Saad,,Female,Quetta,HR,77834,2022-04-04,
1650,Ali,26,Male,Wah Cantt,HR,81948,2024-10-12,
1734,Adeel,35,Male,Multan,HR,129704,2019-02-06,14.2
1329,Anum,,Female,Multan,Marketing,142712,2022-04-18,11.4
1695,Rizwan,57,,Islamabad,Marketing,144161,2020-10-05,13.5
1227,Sana,47,,Karachi,Support,95231,,9.5
1254,Fatima,27,Female,Quetta,Finance,168909,,2.8
1055,Hira,29,Male,Islamabad,Engineering,182841,2023-03-20,15.3
1787,Sadia,28,,Karachi,Support,56340,,
1677,Saad,47,Female,Sialkot,Support,167732,2021-12-12,
1350,Ali,40,Male,Karachi,Engineering,199282,2020-07-15,6.2
1339,Sadia,42,Male,Peshawar,HR,,2024-12-29,11.7
1234,Usman,25,Female,Peshawar,HR,62077,2019-01-03,
1024,Sara,57,Male,Peshawar,Operations,,2018-11-25,1.4
1295,Hina,48,Male,Karachi,Sales,175489,2020-04-30,6.2
1424,Iqra,55,Female,Peshawar,Support,101526,2024-06-24,15.5
1533,Zara,48,Male,Peshawar,HR,80878,2022-03-13,15.6
1755,Hamza,58,Male,Rawalpindi,Operations,,2021-02-26,
1574,Junaid,23,Male,Karachi,Engineering,102695,2019-12-30,1.4
1284,Waleed,24,Male,Faisalabad,Finance,49533,2024-05-10,7.4
1137,Waleed,41,Male,Lahore,Support,168297,2018-03-16,6.2
1761,Kashif,20,Male,Faisalabad,HR,85203,2024-11-17,16.2
1644,Saad,38,Female,Islamabad,Operations,164423,2022-04-26,9.1
1243,Sana,57,Female,Rawalpindi,Finance,177513,2022-01-12,11.9
1690,Bilal,40,Female,Quetta,Support,65629,2018-06-30,10.0
1209,Mariam,22,Male,Sialkot,Operations,49796,2023-08-26,
1384,Rabia,52,Male,Faisalabad,Support,,2020-12-18,3.2
1155,Rizwan,45,Male,Wah Cantt,Marketing,165076,2022-02-13,5.3
1638,Junaid,47,Male,Wah Cantt,Finance,,2024-08-26,9.4
1303,Talha,28,Male,Karachi,HR,,2018-03-21,15.6
1510,Hira,54,Female,Multan,Operations,153386,2018-06-23,10.4
1636,Usman,,Male,Wah Cantt,Sales,114871,2019-05-01,2.6
1140,Rabia,48,Female,Multan,Marketing,,2021-03-13,4.7
1061,Junaid,,Male,Wah Cantt,HR,164579,2020-01-15,4.2
1081,Ayesha,,Female,,Operations,,2018-02-26,8.2
1249,Anum,35,Female,Islamabad,Operations,,2022-10-13,4.6
1610,Hira,43,Male,Quetta,Finance,56016,2020-01-03,19.2
1242,Amna,51,Female,Islamabad,Finance,207664,2022-09-30,
1316,Waleed,34,Male,Sialkot,Finance,112308,2021-07-29,19.0
1665,Anum,56,Male,Faisalabad,Finance,156238,2020-09-11,14.9
1021,Ayesha,23,Male,Lahore,Marketing,78597,2023-06-13,4.3
1729,Waleed,33,Male,Sialkot,Marketing,205067,2020-03-19,
1013,Hira,32,Female,Islamabad,Engineering,192009,2023-06-25,2.2
1515,Waleed,43,Male,,Engineering,,2019-10-17,11.0
1048,Omar,54,Male,Sialkot,Sales,135410,2025-12-03,1.3
1523,Omar,53,Male,Multan,Support,195446,,
1391,Ayesha,30,Female,Islamabad,Sales,90255,2025-09-08,16.7
1459,Waleed,35,Male,Multan,Operations,143240,2018-10-08,2.7
1670,Talha,28,Female,Wah Cantt,Sales,,2023-11-22,9.9
1343,Rabia,34,Female,Faisalabad,HR,167989,2019-11-28,3.6
1681,Zara,31,Male,Wah Cantt,Engineering,40435,,12.5
1493,Hira,29,Female,Sialkot,Finance,214662,2019-10-01,2.2
1325,Talha,22,,Multan,Finance,66531,2019-12-10,19.4
1743,Amna,46,Female,Islamabad,Sales,176818,2025-07-09,14.7
1340,Adeel,43,Female,Quetta,Operations,161284,2021-10-09,12.8
1136,Bilal,57,Female,Sialkot,Sales,,2025-12-13,6.2
1397,Ayesha,22,,Multan,Sales,,2018-12-15,4.2
1332,Usman,39,Male,Rawalpindi,Finance,193591,2020-02-09,4.2
1731,Junaid,30,Male,Sialkot,Support,98265,2022-09-28,2.2
1257,Waleed,51,Female,Wah Cantt,Engineering,163109,,0.6
1154,Sana,36,Male,Multan,HR,47531,2021-01-24,16.0
1732,Asad,43,Male,Faisalabad,Sales,47512,2023-01-13,11.4
1795,Zain,58,Female,Wah Cantt,Sales,113505,2021-11-20,
1104,Noor,37,Female,Peshawar,Engineering,151574,2022-01-25,19.6
1511,Rabia,22,Male,Multan,Operations,84768,2022-12-06,17.7
1308,Sara,25,Female,Peshawar,Engineering,,2023-05-12,
1145,Zara,34,Male,Karachi,Engineering,73285,2018-06-06,18.3
1223,Ali,20,Female,Karachi,Sales,,2021-01-30,19.5
1720,Iqra,34,Male,Wah Cantt,HR,,2020-12-31,
1747,Sana,21,Female,Wah Cantt,Finance,,2021-07-23,5.1
1713,Noor,,Female,Peshawar,Finance,162794,2023-06-15,
1673,Sana,35,Male,Multan,Finance,131400,,0.7
1067,Usman,37,Female,Islamabad,Marketing,217823,2025-02-25,2.1
1625,Fatima,50,Male,Quetta,Operations,58186,2022-08-05,
1772,Sara,,Female,Quetta,Operations,212619,2024-04-09,5.9
1217,Kashif,54,Female,Wah Cantt,Finance,169431,2023-03-24,16.1
1790,Kashif,35,Male,Sialkot,Support,,2019-10-06,5.1
1012,Hina,49,Male,Rawalpindi,Sales,168085,2025-01-05,
1323,Asad,,Female,Sialkot,Support,57467,2024-01-27,
1411,Adeel,36,Female,Multan,Marketing,127510,2023-06-18,17.7
1015,Amna,50,Female,Wah Cantt,Support,,2025-09-26,14.3
1177,Fatima,54,Female,Faisalabad,HR,104329,2022-07-10,0.9
1331,Anum,37,Male,Wah Cantt,HR,116513,2023-07-07,19.4
1365,Junaid,,Female,Faisalabad,Sales,,,1.9
1108,Usman,20,Female,Faisalabad,Operations,39136,2020-12-22,2.5
1218,Junaid,40,Female,Islamabad,HR,,2020-06-25,
1237,Noor,39,Male,Multan,Finance,99642,,3.9
1123,Fatima,33,Male,Peshawar,Operations,66453,2023-07-31,3.5
1438,Ayesha,25,Male,Sialkot,Support,161429,2024-12-17,
1404,Rizwan,54,Male,Islamabad,Marketing,54765,2023-09-09,
1554,Asad,43,Male,Multan,Marketing,70200,2018-10-21,2.9
1704,Noor,,Female,Islamabad,Marketing,,2019-03-17,8.5
1194,Fatima,49,Male,Wah Cantt,HR,167176,2021-01-22,16.2
1575,Hira,45,Female,Wah Cantt,Finance,176723,,12.9
1330,Sara,31,Male,Quetta,Marketing,45166,2021-09-19,1.0
1685,Rabia,32,Female,Karachi,Finance,42542,2020-12-08,12.4
1110,Sara,53,Male,Karachi,HR,50945,2022-07-04,13.7
1524,Bilal,,Female,Rawalpindi,Support,,,7.1
1742,Mahnoor,44,Male,Peshawar,Marketing,152946,2019-09-03,
1702,Bilal,22,Male,Sialkot,Engineering,204767,2023-07-22,
1623,Zara,44,Male,Multan,Marketing,127105,2022-12-31,1.8
1171,Sana,54,Female,Lahore,HR,214566,2021-05-03,1.5
1098,Mahnoor,54,Male,Rawalpindi,Operations,78134,2023-05-28,14.9
1225,Hamza,45,Female,Lahore,Marketing,183111,2025-10-26,6.0
1064,Amna,57,Female,Islamabad,Marketing,,2021-09-16,14.1
1196,Asad,47,Male,Lahore,Marketing,210441,2020-01-27,9.5
1345,Noor,41,Male,Rawalpindi,Marketing,156572,2023-04-12,
1014,Rizwan,39,Female,Islamabad,HR,57453,2018-10-11,15.3
1028,Rizwan,24,Female,Multan,Operations,,2025-11-21,
1431,Fatima,,Female,Rawalpindi,Engineering,,2020-03-07,
1016,Amna,43,Male,Peshawar,Sales,99986,2018-09-20,
1753,Kashif,25,Male,Quetta,Support,176673,2020-10-01,
1204,Bilal,22,Female,Sialkot,Sales,176862,2018-10-10,0.6
1244,Ayesha,35,Female,Karachi,Support,182644,2021-09-20,2.1
1383,Junaid,57,Male,Rawalpindi,Marketing,152654,2025-08-28,3.7
1741,Ali,27,Female,Quetta,Support,144464,2024-06-05,11.3
1770,Asad,23,Male,Islamabad,Marketing,,2022-12-02,
1386,Sana,56,Female,Sialkot,Support,172729,2020-01-24,
1049,Omar,54,Female,Peshawar,Support,145138,2024-07-20,
1004,Bilal,55,Female,Wah Cantt,HR,219699,2018-07-07,15.5
1612,Fatima,46,Male,Islamabad,Marketing,145134,2025-03-25,5.8
1053,Talha,40,Male,Lahore,Sales,134385,2022-09-23,16.7
1454,Sadia,50,Female,Rawalpindi,Engineering,,,
1315,Rabia,46,Female,Wah Cantt,Operations,,2022-03-18,
1399,Sadia,23,Male,Karachi,Marketing,111192,2020-10-23,
1105,Iqra,42,Male,Faisalabad,HR,67023,2019-01-11,
1535,Usman,26,Male,Multan,Finance,155420,2023-11-10,0.1
1048,Omar,54,Male,Sialkot,Sales,135410,2025-12-03,1.3
1452,Junaid,45,Male,Wah Cantt,Support,197031,2018-12-12,6.2
1698,Usman,33,Female,Lahore,Engineering,,2024-10-02,1.9
1545,Omar,55,Female,Quetta,HR,,2022-08-21,
1035,Talha,22,Female,Faisalabad,Marketing,126660,2020-07-21,0.5
1221,Sana,31,Female,Peshawar,Finance,54485,2018-01-27,2.7
1182,Iqra,,Female,Islamabad,Marketing,131562,2025-07-22,
1366,Sana,42,Male,Lahore,Operations,38052,2023-09-02,17.0
1451,Amna,36,Male,Lahore,Sales,62003,2018-09-19,11.0
1157,Fatima,,Female,Lahore,Engineering,127155,2018-06-23,12.3
1279,Adeel,38,Female,Rawalpindi,Marketing,,,3.1
1155,Rizwan,45,Male,Wah Cantt,Marketing,165076,2022-02-13,5.3
1079,Hamza,40,Male,Faisalabad,Engineering,,2023-03-08,
1172,Hina,48,Female,Sialkot,Support,,2019-08-12,17.2
1745,Iqra,56,,Multan,HR,,2018-03-18,
1547,Iqra,35,Male,Wah Cantt,Operations,,2024-09-07,6.5
1127,Sadia,39,Female,Karachi,Engineering,,2025-02-06,10.6
1301,Asad,45,Male,Quetta,Support,80300,2020-05-29,5.5
1141,Fatima,50,Female,Multan,Engineering,156026,2022-04-14,10.5
1102,Anum,39,Female,Peshawar,Support,44754,2023-07-11,
1621,Hira,,Male,Quetta,Engineering,86305,2018-12-09,17.0
1018,Hamza,51,Female,Multan,Finance,98700,2022-07-26,1.9
1174,Usman,26,Female,Sialkot,Finance,100082,,14.4
1165,Usman,25,Female,Islamabad,Support,172807,,1.5
1285,Junaid,,Female,Sialkot,Engineering,46544,2020-09-28,9.4
1482,Talha,20,Female,Multan,Marketing,170688,2021-05-21,6.0
1143,Sadia,27,Male,Islamabad,Operations,,2019-08-27,1.8
1448,Rizwan,25,Female,Sialkot,Finance,78928,,11.4
1248,Omar,24,Female,,Engineering,40920,2025-04-08,13.5
1672,Hamza,48,Male,Faisalabad,Engineering,,2022-03-15,6.3
1561,Rabia,,Male,Peshawar,Finance,186556,2024-06-04,13.1
1084,Junaid,46,Male,Rawalpindi,Engineering,109144,,20.0
1069,Talha,51,,Islamabad,Operations,74774,2024-04-24,1.7
1696,Ali,38,Male,Peshawar,Operations,119813,2018-04-29,9.2
1496,Sara,36,Female,Multan,Finance,,2021-01-16,9.3
1475,Sara,56,Female,Peshawar,Finance,47867,,14.4
1161,Ali,31,Male,Sialkot,Sales,103623,2025-11-23,
1139,Sara,,Male,Multan,Operations,75436,,16.2
1117,Mariam,26,Female,Peshawar,Engineering,,2020-07-15,
1256,Asad,,Female,Faisalabad,Sales,162037,2020-03-10,
1010,Sadia,27,Female,Peshawar,Support,191345,2022-04-26,11.9
1038,Noor,58,Female,Sialkot,HR,101773,2025-12-13,
1406,Rizwan,57,Male,Sialkot,Finance,139014,2023-08-19,
1199,Saad,27,Female,Quetta,Engineering,92443,2023-05-13,
1765,Zain,21,Male,Peshawar,Marketing,35512,2025-03-10,17.1
1351,Talha,,Female,Lahore,Sales,46984,2021-04-06,
1390,Asad,43,Male,Peshawar,Operations,46495,2025-04-22,6.4
1472,Iqra,43,Male,Lahore,Operations,83636,2024-12-13,15.5
1691,Rabia,43,Female,Wah Cantt,Support,170521,2022-11-20,6.3
1654,Sana,,Female,Rawalpindi,Finance,,2019-10-03,1.1
1074,Asad,29,Female,Lahore,Finance,,2021-03-28,2.5
1077,Sana,53,Male,Wah Cantt,Operations,201405,2019-01-09,7.0
1757,Mahnoor,40,Male,,Sales,106568,2025-06-05,6.8
1045,Rizwan,26,Female,Karachi,HR,,2020-10-17,9.1
1518,Sadia,51,Male,Peshawar,,97358,2024-08-08,9.1
1212,Saad,46,Male,Quetta,Operations,,2023-04-24,17.0
1258,Fatima,22,Female,Quetta,Sales,79094,2024-05-05,11.0
1168,Zara,53,Male,Karachi,Finance,,2021-01-29,
1461,Ali,31,Female,Rawalpindi,Marketing,149928,2020-08-11,3.0
1419,Adeel,27,Female,Rawalpindi,Marketing,,2018-01-05,10.4
1333,Rabia,51,Female,Peshawar,Operations,52201,2025-12-16,
1516,Junaid,30,,Rawalpindi,Support,77499,2020-01-03,8.4
1107,Omar,,Male,Faisalabad,Finance,,2020-10-23,2.2
1078,Omar,26,Male,Karachi,,110554,2024-03-03,9.1
1100,Ali,36,Female,Quetta,Support,211377,2024-07-22,16.4
1124,Iqra,34,Female,Faisalabad,HR,53894,2018-06-23,0.4
1566,Sara,36,Female,Lahore,HR,139528,2021-05-19,
1421,Hamza,50,Male,Multan,HR,102582,2018-01-23,11.6
1505,Kashif,37,Male,Wah Cantt,Marketing,83430,,
1222,Bilal,29,Male,Rawalpindi,Marketing,132832,,18.3
1714,Anum,51,Female,Peshawar,Marketing,,2021-07-17,1.3
1068,Fahad,38,Female,Multan,Sales,83329,2020-10-31,2.3
1682,Kashif,32,Female,Multan,Marketing,197006,2024-09-25,3.0
1098,Mahnoor,54,Male,Rawalpindi,Operations,78134,2023-05-28,14.9
1550,Talha,56,Male,Multan,Support,,2025-08-15,18.4
1643,Zain,52,Female,Rawalpindi,Support,67405,2019-03-28,2.7
1280,Fatima,25,Male,Sialkot,Operations,,2025-02-11,6.2
1161,Ali,31,Male,Sialkot,Sales,103623,2025-11-23,
1245,Hamza,34,Male,Lahore,Engineering,151858,2022-05-22,
1044,Sadia,24,Female,Islamabad,HR,217545,2023-07-18,4.9
1774,Ayesha,41,Male,Multan,Engineering,189091,2019-03-19,0.2
1402,Ali,40,Female,Karachi,Operations,107529,2019-07-05,17.6
1097,Fatima,48,,Multan,Marketing,58627,2021-08-31,3.5
1792,Noor,48,Female,Karachi,Support,165427,2021-01-23,0.5
1715,Rizwan,50,Female,Sialkot,Marketing,152525,2018-03-27,5.8
1187,Mariam,37,Female,Quetta,HR,110760,2025-09-28,6.3
1674,Saad,35,Female,Sialkot,Finance,202496,2025-09-07,10.7
1393,Iqra,,Female,Wah Cantt,HR,136720,2025-01-25,8.7
1468,Mariam,30,Male,Peshawar,Sales,198874,2018-09-02,
1785,Adeel,47,Female,Quetta,Marketing,84713,2023-12-22,13.9
1632,Junaid,,Female,Sialkot,Operations,117892,2021-01-16,
1183,Fatima,,Female,Wah Cantt,Sales,,2023-05-22,
1255,Noor,31,Female,Quetta,Sales,180467,2023-06-29,2.8
1425,Rabia,28,Female,Peshawar,Operations,61287,2023-09-14,
1179,Asad,27,Female,Islamabad,Support,,2022-02-06,
1627,Asad,57,Female,Lahore,HR,93856,2018-01-11,5.3
1799,Noor,45,Female,Lahore,Marketing,183787,2019-07-24,19.5
1304,Sana,54,Female,Karachi,Operations,136811,2020-01-07,6.4
1728,Talha,55,Male,Rawalpindi,Sales,,2024-11-05,14.0
1717,Rabia,44,Female,Islamabad,Operations,198012,2021-03-02,13.3
1355,Noor,48,Female,Islamabad,Finance,159360,2020-04-21,6.0
1467,Fahad,27,Female,Lahore,Support,187325,,3.1
1661,Zain,38,Female,Quetta,Marketing,,,1.9
1294,Saad,40,Male,Rawalpindi,Sales,54578,,2.2
1093,Kashif,36,Male,Multan,Operations,54362,,6.0
1754,Kashif,22,Male,Sialkot,Marketing,206195,2018-01-03,18.7
1040,Adeel,39,Male,Lahore,Marketing,180335,2020-02-25,13.3
1589,Saad,57,Female,Quetta,Finance,216497,2020-04-24,
1473,Omar,24,Male,Rawalpindi,,179563,2024-11-16,6.5
1471,Iqra,42,Male,Faisalabad,Operations,,2019-09-27,5.9
1502,Noor,,Male,Rawalpindi,Finance,193693,2023-01-14,2.6
1582,Mahnoor,54,Female,Quetta,Sales,39303,2021-10-21,6.8
1336,Hira,48,Female,Faisalabad,Marketing,125242,2020-11-25,5.7
1538,Usman,30,Female,Lahore,Operations,,2021-12-05,6.4
1252,Kashif,27,Female,Peshawar,Support,191492,2024-11-08,11.7
1619,Waleed,38,Female,Wah Cantt,Finance,183172,2021-10-19,14.6
1408,Zara,22,Female,Sialkot,Sales,104299,2020-08-16,
1065,Fatima,36,Female,Rawalpindi,Support,,2025-09-27,3.8
1456,Hamza,29,Male,Islamabad,HR,125147,2023-04-06,0.2
1146,Saad,28,Male,Quetta,Engineering,55768,2020-11-14,
1007,Mariam,40,Female,Rawalpindi,Support,140162,2018-09-29,
1206,Ayesha,31,Male,Peshawar,Marketing,93376,2018-04-04,
1282,Ayesha,20,Male,Islamabad,,,2023-10-20,3.3
1469,Mahnoor,26,Female,Sialkot,Support,181368,2022-12-02,0.4
1701,Rizwan,44,Male,Karachi,Support,58651,,3.7
1733,Kashif,41,,Karachi,Sales,126838,,13.4
1514,Fahad,32,Male,Karachi,Operations,216329,2019-05-22,2.3
1207,Noor,54,Female,Lahore,Marketing,125743,2021-02-03,18.7
1601,Mariam,57,,Islamabad,Finance,46593,2023-04-12,
1786,Hira,47,Female,Quetta,HR,175369,2019-09-01,4.9
1588,Usman,,Male,Islamabad,Marketing,162655,2018-01-27,3.6
1618,Anum,21,Female,Quetta,Marketing,118943,2018-01-18,19.5
1162,Fatima,51,Female,Peshawar,Marketing,153500,2025-12-31,19.9
1486,Anum,41,Female,Wah Cantt,Sales,,2018-02-16,
1680,Mahnoor,40,Female,Peshawar,Support,,2021-09-03,4.0
1726,Ali,48,Male,Multan,Sales,57224,2021-07-13,19.6
1442,Mariam,37,Male,Multan,Marketing,165749,2020-05-12,14.0
1317,Omar,30,Female,Sialkot,Finance,,2024-11-18,14.1
1121,Hamza,48,Female,Peshawar,Engineering,143575,2020-06-01,2.3
1133,Kashif,26,Male,Rawalpindi,Sales,45260,2025-12-08,
1211,Iqra,57,Female,Lahore,,47290,2025-03-20,15.7
1398,Zain,46,Male,Islamabad,Marketing,,2020-11-01,
1070,Ayesha,55,Female,Multan,Operations,153099,,19.8
1760,Asad,,Female,Sialkot,Sales,217722,2019-05-27,7.4
1489,Sana,56,Female,Lahore,Support,57302,2023-08-18,15.5
1428,Sara,31,Male,Lahore,Finance,,2021-03-17,
1549,Omar,51,Male,Peshawar,HR,187244,2019-08-24,9.1
1132,Fahad,55,Male,Wah Cantt,HR,,2023-05-03,3.0
1113,Sadia,55,Female,Peshawar,Sales,143478,2023-02-01,8.3
1160,Kashif,,Male,Peshawar,Finance,139342,2025-04-14,5.0
1400,Sana,41,Male,Faisalabad,Marketing,61226,2024-12-12,18.0
1420,Sadia,22,Female,Sialkot,Support,134938,,2.0
1334,Rizwan,56,Female,Rawalpindi,Finance,50106,2018-05-16,1.0
1175,Junaid,30,Male,Sialkot,,115882,2018-04-05,
1011,Adeel,36,Male,Peshawar,Engineering,,2020-12-28,2.2
1530,Rizwan,41,Female,Peshawar,HR,183096,2024-03-24,
1377,Saad,52,Female,Islamabad,Operations,87661,2024-12-31,13.7
1058,Mahnoor,22,Female,Rawalpindi,Support,,2025-04-06,0.3
